300216,"RISHI GALAV PUBLIC SCHOOL MORAR GWALIOR M P, RISHI GALAV PUBLIC SCHOOL B BLOCK D D NAGAR MORAR GWALIOR MADHYA PRADESH, GWALIOR,MADHYA PRADESH"
300217,"KENDRIYA VIDYALYA NO 1, RAILWAY STATION, GANDHI ROAD, NEAR GWALIOR, GWALIOR, MADHYA PRADESH 474002, GWALIOR, MADHYA PRADESH"
300347,"CARMEL CONVENT H S SCH KASTURBAGRAM INDORE MP, CARMEL CONVENT H S SCHOOL, TEJAJI NAGAR, KAHANDWA ROAD,KASTURBAGRAM INDOREMADHYA PRADESH, INDORE, MADHYA PRADESH"
300348,"SHRI BAL VINAY MANDIR CHATRIBAG INDORE MP, SHRI BAL VINAY MANDIR 30, CHHATRIBAG INDORE MADHYA PRADESH, INDORE, MADHYA PRADESH"
300349,"ST JOSEPHS CONVENT SCHOOL, 342/1, BIJALPUR P.O, INDORE, MADHYA PRADESH"
300350,"ST.VINCENT PALLOTTI SCHOOL SUKHLIYA INDORE MP, ST. VINCENT PALLOTTI SCHOOL BEHIND ELECTRONIC COMPLEX SUKHLIYA DIST.& TEHSIL INDOREMADHYA PRADESH, INDORE, MADHYA PRADESH"
302804,"DELHI PUBLIC SCHOOL, DELHI PUBLIC SCHOOL. NEAR GYAN SAGAR COLLEGE OF ENGINEERING, NH-26, SIRONJA, MAKRONIYA, SAGAR (MP) 470228,SAGAR, MADHYA PRADESH"
303002,"DAV PUBLIC SCHOOL, DAV PUBLIC SCHOOL NIGAHI AREA NCL SINGRAULI M.P. 486887, SINGRAULI, MADHYA PRADESH"
300351,"NATIONAL PUBLIC SCHOOL, AIRPORT ROAD, OPPOSITE BIJASAN TEMPLE, INDORE, MADHYA PRADESH"
300352,"VEDANSH INTERNATIONAL SCHOOL, NEAR VIDYA PALACE, AIPORT POLICE STATION CHHOTA BANGARDA INDORE-452005, INDORE, MADHYA PRADESH"
300353,"SRI SRI RAVISHANKAR VIDYA MANDIR, VILLAGE SANAWADIYA, BEHIND DEVGURADIYA TEMPLE NEMAWAR ROAD INDORE- 452016, INDORE, MADHYAPRADESH"
300424,"JOY SENIOR SECONDARY SCHOOL, PLOT NO. A JDA SCHEME NO. 5/14 VIJAY NAGAR JABALPUR, JABALPUR, MADHYA PRADESH"
300425,"ST AUGUSTINE SCHOOL SAGDA JABALPUR MP, ST AUGUSTINE SCHOOL LAMHETAGHAT ROAD SAGDA TEHSIL & DIST. JABALPUR MADHYA PRADESH,JABALPUR, MADHYA PRADESH"
300507,"CHRISTU JYOTI CONVENT SCHOOL, ENGINEERING COLLEGE ROAD MALANWASA PB NO. 248 MOTILAL NEHRU NAGAR P.O. MALANWASA ENGINEERINGCOLLEGE ROAD, UJJAIN, MADHYA PRADESH"
300508,"KALIDAS MONTESSORI SENIOR SECONDARY SCHOOL, 17 MILKIPURA BADATELIWADA SHREE MADHAV GOSHALA UJJAIN 456006, UJJAIN, MADHYAPRADESH"
301703,"PRESTIGE INSTITUTE OF MANAGEMENT DEWAS, A.B. ROAD, DEWAS, MP, INDIA., DEWAS, MADHYA PRADESH"
301802,"SARDAR PATEL INTERNATIONAL SCHOOL, INDORE -AHMEDABAD ROAD BEHIND KALIKA MATA MANDIR MALTABPURA DHAR, DHAR, MADHYA PRADESH"
301803,"CITY INTERNATIONAL SCHOOL, INDORE-AHMEDABAD ROAD, TRIMURTI NAGAR, INFRONT OF HDFC BANK DHAR, DIST:, DHAR, MADHYA PRADESH"
302003,"SHANTINIKETAN MONTESSORI SR SEC SCHOOL, CIVIL LINES SADAR BAZAR NARMADAPURAM, HOSHANGABAD, MADHYA PRADESH"
302106,"KENDRIYA VIDHYALAYA, KHIRKIYA ROAD, HARSUD NAKA, CIVIL LINES KHANDWA, KHANDWA, MADHYA PRADESH"
302603,"PROF. SANTOSH MITTAL H.S. SCHOOL, A.B.ROAD DULTARIYA PACHORE DIST RAJGARH, RAJGARH, MADHYA PRADESH"
302705,"SHRI GURU TEGH BAHADUR PUBLIC HIGHER SECONDARY SCHOOL, SHASTRI NAGAR, RATLAM, RATLAM, MADHYA PRADESH"
300805,"GOVERNMENT SHANKAR SAO PATEL ARTS, COMMERCE AND LAW COLLEGE, WARASEONI, GOVERNMENT SHANKAR SAO PATEL ARTS, COMMERCE ANDLAW COLLEGE, WARASEONI, DIST - BALAGHAT, PIN- 481331, BALAGHAT, MADHYA PRADESH"
300807,"OJAS GLOBAL SCHOOL BALAGHAT MP VILLAGE DEVTOLA BAIHAR ROAD BALAGHAT ? 481001 (MP), OJAS GLOBAL SCHOOL WARD NO. 04 BAIHAR ROADDEVTOLA BALAGHAT MADHYA PRADESH - 481001, BALAGHAT, MADHYA PRADESH"
300812,"PM SHRI KENDRIYA VIDYALAYA BALAGHAT, PM SHRI KENDRIYA VIDYALAYA BALAGHAT P.O. BHARWELI BALAGHAT, BALAGHAT, MADHYA PRADESH"
300905,"GOVERNMENT GIRLS COLLEGE, BARWANI, DASHERA MAIDAN ROAD, BARWANI, BARWANI, MADHYA PRADESH"
300906,"RAJKUMAR KHANDELWAL SMRITI HIGHER SECONDARY SCHOOL, BANDHAN ROAD NEAR GOVT GIRLS COLLEGE , BARWANI, BARWANI, MADHYA PRADESH"
301004,"VIVEKANAND VIGYAN MAHAVIDYALAYA, IN FRONT OF KASHI TALAB BHAGAT SINGH WARD SADAR BETUL 460001, BETUL, MADHYA PRADESH"
301005,"VIDHYA SANSKAR VALLEY PUBLIC SCHOOL, BADORA, BETUL (M.P.), ATHNER ROAD, NEAR BANK OF MAHARASHTRA BADORA, BETUL (M.P.), BETUL,MADHYA PRADESH"
312208,"PODAR INTERNATIONAL SCHOOL DHULE, 304/2/2 BESIDE SWAROOP SINGH NAIK AYURVEDIC COLLEGE MUMBAI-AGRA NATIONAL HIGHWAY NAGAONBUDRUK DIST- DHULE 424005 MAHARASHTRA, DHULE, MAHARASHTRA"
312304,"KENDRIYA VIDYALAYA (OF) BHANDARA, KENDRIYA VIDYALAYA O F BHANDARA ORDNANCE FACTORY BHANDARA ESTATE JAWAHAR NAGARMAHARASHTRA, BHANDARA, MAHARASHTRA"
312407,"MOUNT LITERA ZEE SCHOOL, 100, KOSARA NEAR MHADA COLONY, CHANDRAPUR, MAHARASHTRA"
312505,"SCHOOL OF SCHOLARS, MAUZA LANZEDA DHANORA ROAD GADCHIROLI, GADCHIROLI, MAHARASHTRA"
312603,"GONDIA PUBLIC SCHOOL, D.B.M SADAN VIDYA VIHAR PANGOLI RIVER ROAD, GONDIA KHURD, GONDIA-441601, GONDIA, MAHARASHTRA"
312604,"VIVEK MANDIR SCHOOL, HARIOM COLONY, NEAR RAILWAY CROSSING ,CHOTTA GONDIA, GONDIA ( MAHARASHTRA) 441601, GONDIA, MAHARASHTRA"
312605,"ST XAVIER''S HIGH SCHOOL, VIJAY NAGAR, BALAGHAT ROAD, GONDIA, GONDIA, MAHARASHTRA"
312606,"PROGRESSIVE CONVENT SCHOOL, CIVIL LINE, GAUTAM NAGAR, GONDIA, GONDIA, MAHARASHTRA"
312803,"R P COLLEGE, NEAR AKASHWANI CENTRE TAMBARI VIBHAG BARSHI ROAD OSMANABAD, OSMANABAD, MAHARASHTRA"
312908,"JOHN XXIII SCHOOL, NEXT TO YASHWANTDEEP BLDG. DONGARPADA VIRAR (WEST), PALGHAR, MAHARASHTRA"
311608,"RAYAT SHIKSHAN SANSTHAS KARMAVEER BHAU RAOPATIL COLLEGE OF ENGINEERING, CTS NO 453 NEAR RTO OFFICE SADAR BAZAR SATARA, SATARA,MAHARASHTRA"
311713,"SHRI. VATAVRUKSHA SWAMI MAHARAJ DEVASTHANS KAI. KALYANRAO(BALASAHEB) INGALE POLYTECHNIC COLLEGE, GAT NO.604/2 GANGAPUR ROADNEAR BHAKTA NIWAS AKKALKOT NEAR BHAKTA NIWAS, SOLAPUR, MAHARASHTRA"
311714,"SMT PRAYAG KARAD VISHAWSHANTI ENGLISH MEDIUM SCHOOL, NEAR LOKMANYA MILL, LATUR ROAD, BARSHI,DIST. SOLAPUR, SOLAPUR, MAHARASHTRA"
311715,"SAINT JOSEPH`S ENG MED SCH BARSHI SHOLAPUR MR, SAINT JOSEPH`S ENGLISH MEDIUM SCHOOL NO.66 GATTACHIWADI NEAR LATUR-KURDUWADIBYPASS ROAD BARSHI DISTRICT SHOLAPUR MAHARASHTRA, SOLAPUR, MAHARASHTRA"
310112,"CHITRAKOOT INTERNATIONAL SCHOOL, DAREWADI - NARAYANDOHA RAOD NEAR MIRC GREEN GAT NO.201 AT P.O. NIMBODI, AHMEDNAGAR,MAHARASHTRA"
310935,"SHRI TRIPURA JUNIOR SCIENCE COLLEGE, SHRI TRIPURA JUNIOR COLLEGE (MAIN BUILDING) NEAR MUKHTAI MANGAL KARALAYA AMBEJOGAI ROAD,LATUR, LATUR, MAHARASHTRA"
310936,"SHRI MARWADI RAJASTHAN VIDAYALYA LATUR, SIGNAL CAMP LATUR, NEAR GOVT MEDICAL COLLEGE, LATUR, MAHARASHTRA"
310937,"UNIQUE INTERNATIONAL SCHOOL NEAR RTO OFFICE LATUR, NEAR R.T.O OFFICE JATAL HERITAGE BABHALGAON ROAD LATUR., LATUR, MAHARASHTRA"
312909,"YASH VIDYA NIKETAN, MOREGAON, MANVELPADA RAOD, VIRAR EAST PIN CODE 401305, PALGHAR, MAHARASHTRA"
313202,"ALPHONSA SENIOR SECONDARY SCHOOL, ALPHONSA BHAVAN SAWANGI MEGHE WARDHA, WARDHA, MAHARASHTRA"
313305,"RANI LAXMI BAI KANYASHALA, NR KOLHATKAR WADI , DR. AMBEDKAR CHOUK, WASHIM, MAHARASHTRA"
310513,"INDIRA GANDHI MEMORIAL URDU HIGH SCHOOL & JUNIOR COLLEGE, BALEPEER (AMRAI) AHMED NAGAR ROAD BEED, BEED, MAHARASHTRA"
310606,"BHARAT VIDYALAYA BULDANA, CHIKHALI ROAD BULDANA, BULDHANA, MAHARASHTRA"
310607,"N.V. CHINMAYA VIDYALAYA SHEGAON BULDHANA MR, N V CHINMAYA VIDYALAYA GAT NO.9B KANARKHED ROAD VILLAGE-KANARKHED TALUKA ANDPOST-SHEGAON DIST.BULDHANA MAHARASHTRA, BULDHANA, MAHARASHTRA"
311716,"MAEERS VISHWASHANTI GURUKUL SCHOOL SOLAPUR MR, MAEERS VISHWASHANTI GURUKUL NIVASI SCHOOL AT POST WAKHARI AKLUJ PANDHARPURROAD DIST SOLAPUR MAHARASHTRA, SOLAPUR, MAHARASHTRA"
311822,"OMKAR ENGLISH MEDIUM SCHOOL DOMBIVLI EAST MR, OMKAR ENGLISH MEDIUM SCHOOL P-74 NEAR MAMATA HOSPITAL MIDC DOMBIVLI(EAST) 421 203DIST- THANE MAHARASHTRA, THANE, MAHARASHTRA"
311908,"KANYA MADHAVIDYALAYA MIRAJ SHIVAJI NAGAR SHIVAJI ROAD MIRAJ, SHIVAJI ROAD, SHIVAJINAGAR, SANGLI, MAHARASHTRA"
311238,"KENDRIYA VIDYALAYA CRPF MUDKHED, KENDRIYA VIDYALAYA CRPF MUDKHED CRPF CTC GATE NO. 3 UMRI ROAD MUDKHED DIST. NANDED 431806,NANDED, MAHARASHTRA"
311239,"SHRI DASHMESH JYOT ENGLISH MEDIUM SCHOOL & JUNIOR COLLEGE, SHANKAR RAO CHAUHAN CHOWK, MATA SAHEB ROAD GADEGAON MUGAT ROAD,NANDED, MAHARASHTRA"
311042,"ATOMIC ENERGY CENTRAL SCHOOL NO.2, RD TO AECS2, ANUSHAKTI NAGAR, MUMBAI, MAHARASHTRA"
311044,"KANDIVLI EDUCATION SOCIETY SRI TP BHATIA COLLEGE OF SCIENCE, SHRI T P BHATIA COLLEGE OF SCIENCE, SHANTILAL MODI RD, KANDIVALI WEST,MUMBAI, MUMBAI, MAHARASHTRA"
311045,"RAJHANS VIDYALAYA, HMP SCHOOL CAMPUS, D.N. ROAD, NEAR BHAVAN?S COLLEGE, MUNSHI NAGAR, ANDHERI WEST, MUMBAI, MAHARASHTRA 400058,MUMBAI, MAHARASHTRA"
311046,"K. J. SOMAIYA COLLEGE OF SCIENCE & COMMERCE, K. J. SOMAIYA COLLEGE OF SCIENCE AND COMMERCE VIDYAVIHAR(EAST), MUMBAI, MAHARASHTRA"
311047,"SHRI G. P. M. DEGREE COLLEGE OF SCIENCE & COMMERCE, RAJARSHI SHAHU MAHARAJ TELLI GALI ROAD ANDHERI EAST MUMBAI, MUMBAI,MAHARASHTRA"
311048,"ANJUMAN I ISLAM HIGH SCHOOL ENGLISH MEDIUM, BAWLA CAMPUS, PLOT NO 60, YARI ROAD VERSOVA ANDHERI WEST, MUMBAI, MAHARASHTRA"
320115,"R.K. SANATOMBI DEVI VIDYALAYA, HAOTAL P.O. PANGEI,  OPP. SAINIK SCHOOL, IMPHAL EAST, IMPHAL, MANIPUR"
320116,"UNACCO SCHOOL EXCELLENCE IN EDUCATION, MEITRAM, IMPHAL WEST, IMPHAL, MANIPUR"
330502,"MONTFORT SCHOOL, 37, GS RD, KHANAPARA, GUWAHATI, JORABAT, ASSAM, TURA, MEGHALAYA"
340106,"NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY AIZAWL, INDUSTRIAL ESTATE ZUANGTUI AIZAWL MIZORAM, AIZAWL, MIZORAM"
350104,"ST. MARYS HIGHER SEC SCHOOL DIMAPUR NL, ST MARYS HIGHER SECONDARY SCHOOL LATIKA COMPLEX NYAMO LOTHA ROAD DIMAPUR NAGALAND,DIMAPUR, NAGALAND"
350106,"KENDRIYA VIDYALAYA DIMAPUR, 99 APO PROJECT SEWAK DIMAPUR NAGALAND, DIMAPUR, NAGALAND"
360703,"VIKASH THE CONCEPT SCHOOL, VIKASH NEW-GEN PARK PABAPALI SASON, SAMBALPUR, ODISHA"
360705,"PM SHRI KENDRIYA VIDYALAYA, NO-1, SAMBALPUR, INDUSTRIAL ESTATE, BARAIPALI, SAMBALPUR, SAMBALPUR, ODISHA"
360802,"JITM HSS, CENTURION CAMPUS BEHIND BSNL OFFICE IDCO LAND RAJIB NAGAR BALANGIR ODISHA, BALANGIR, ODISHA"
361004,"EKALAVYA MODEL RES SCHOOL KEONJHAR, EKALAVYA MODEL RESIDENTIAL SCHOOL RANKI OLD-TOWN KEONJHAR PIN-758002 ODISHA, KENDUJHAR(KEONJHAR), ODISHA"
361101,"GOVERNMENT POLYTECHNIC KORAPUT, GOVERNMENT POLYTECHNIC KORAPUT AT-RONDAPALLI  PO-AMBAGUDA DIST-KORAPUT STATE-ODISHA-764055,JEYPORE (ODISHA), ODISHA"
361102,"MODERN ENGLISH SCHOOL JEYPORE, AT PARABEDA NEAR BLOCK OFFICE PO:JEYPORE DIST: KORAPUT ODISHA. PIN- 764001, JEYPORE (ODISHA), ODISHA"
361502,"CENTURION PUBLIC SCHOOL, IDCO INDUSTRIAL AREA PITAMAHAL RAYAGADA, RAYAGADA, ODISHA"
361702,"VIKASH HIGHER SECONDARY SCHOOL, VIKASH HIGHER SECONDARY SCHOOL VIKASH ENCLAVE, BARAGARH, ODISHA"
361703,"KENDRIYA VIDYALAYA BARGARH, PRINCIPAL KENDRIYA VIDYALAYA BARGARH DANG CHOWK ACC CEMENT FACTORY ROAD AT/PO- BARDOLBARGARH-768038, BARAGARH, ODISHA"
361903,"GOVT. GIRLS HIGH SCHOOL, AT- JAGANANTHPUR PO/DIST- BHADRAK PIN-756100 ODISHA, BHADRAK, ODISHA"
361905,"NRI INTERNATIONAL SCHOOL, NRI INTERNATIONAL SCHOOL ARADI CHHAK SAMARAIPUR BHADRAK, BHADRAK, ODISHA"
360424,"D.A.V PUBLIC SCHOOL KALINGA NAGAR, GHATIKIA BHUBANESWAR KALINGA NAGAR NEAR SUM HOSPITAL, BHUBANESWAR, ODISHA"
360511,"ST XAVIER HIGH SCHOOL ATHAGARH CUTTACK OD, ST. XAVIERS HIGH SCHOOL AT- RAJABATI NAGAR PO/PS-ATHAGARH DIST.- CUTTACK, CUTTACK,ODISHA"
990701,"KENDRIYA VIDYALAYA KATHMANDU, KENDRIYA VIDYALAYA EMBASSY OF INDIA  KATHMANDU, PB NO. 1201, KATHMANDU, OUTSIDE-INDIA"
991101,"INDIAN SCHOOL MUSCAT, PC 112, PB NO 2470, DARSAIT, MUSCAT, SULTANATE OF OMAN, MUSCAT, OUTSIDE-INDIA"
370401,"ONGC PUBLIC SCHOOL, NERAVY - KARAIKAL, KARAIKAL, PUDUCHERRY (UT)"
380107,"DAV INTERNATIONAL SCHOOL, BY-PASS ROAD VERKA CHOWK AMRITSAR VERKA CHOWK AMRITSAR MA RESORT AND VERKA MILK PLANT, AMRITSAR,PUNJAB"
380504,"DAV PUBLIC SCHOOL, DAV PUBLIC SCHOOL BHUPINDRA ROAD PATIALA (PUNJAB)147001, PATIALA/FATEHGARH SAHIB, PUNJAB"
381405,"MOUNT CARMEL SCHOOL, SECTOR 47-B CHANDIGARH, SAHIBZADA AJIT SINGH NAGAR, PUNJAB"
381406,"GOVT MODEL HIGH SCHOOL SECTOR 29-A CHANDIGARH, GOVT MODEL HIGH SCHOOL SECTOR 29-A CHANDIGARH U.T., SAHIBZADA AJIT SINGH NAGAR,PUNJAB"
381501,"GEN. GURNAM SINGH PUBLIC SCHOOL SANGRUR PUNJAB, NEAR PATIALA BYE PASS SANGRUR PUNJAB, SANGRUR, PUNJAB"
381505,"HOLY HEART SR.SEC. CONVENT SCHOOL MANGWAL SANGRUR PUNJAB, OPP.VERKA MILK PLANT SANGRUR, SANGRUR, PUNJAB"
390109,"DAYANAND BAL NIKETAN SR SEC SCHOOL, BEAWAR ROAD RAMGANJ AJMER, AJMER, RAJASTHAN"
390110,"KENDRIYA VIDYALAYA NO. 2 CRPF II AJMER, CRPF GROUP CENTRE ,2 FOY SAGAR ROAD AJMER, AJMER, RAJASTHAN"
390111,"SHRI BALAJI ROYAL PUBLIC SCHOOL AJMER, CHAMUNDA CHOURAHA FOY SAGAR ROAD AJMER, AJMER, RAJASTHAN"
390210,"ST. VIVEKANAND SENIOR SECONDARY SCHOOL, SECTOR III-E JAI NARAYAN VYAS COLONY NEAR STATUE CIRCLE, BIKANER, RAJASTHAN"
390211,"JESUS AND MARY SCHOOL, 1-E J.N.V COLONY 1-E J.N.V COLONY, BIKANER, RAJASTHAN"
390212,"SAINT PUBLIC SR. SEC. SCHOOL, NEAR JUNAGARH FORT, OLD GINANI, BIKANER 334 001, BIKANER, RAJASTHAN"
391304,"GOPIRAM GOENKA GOVT SEN SEC SCHOOL CHURU, GOPIRAM GOENKA GOVT SEN SEC SCHOOL CHURU, CHURU, RAJASTHAN"
391405,"VIVEKANAND SR SECONDARY SCHOOL, COLLECTRATE CIRCLE AGRA BY PASS ROAD DAUSA, DAUSA, RAJASTHAN"
391603,"DAV CENTENARY PULBLIC SCHOOL, TIBBI ROAD, NEAR SUN CITY , HANUMANGARH TOWN, HANUMANGARH, RAJASTHAN"
391701,"EMMANUEL MISSION SR SEC SCHOOL, INDIRA COLONY, JAISALMER, RAJASTHAN"
392004,"KENDRIYA VIDYALAYA NAGAUR, BALWA RD, BEHIND JLN HOSPITAL, NAGAUR, RAJASTHAN"
392005,"DANIAL MAYO SR SEC SCHOOL, SADOKAN ROAD CHENAR NAGAUR RAJASTHAN PIN, NAGAUR, RAJASTHAN"
390553,"CV RAMAN VIGYAN BHAWAN EXAM CENTER VMOU, VARDHMAN MAHAVEER OPEN UNIVERSITY CAMPUS, RAWATRHATTA ROAD, KOTA, RAJASTHAN"
390554,"MAHARISHI ARVIND PUBLIC SCHOOL, IPB-1 RIICO INSTITUTIONAL AREA, JHALAWAR ROAD, RANPUR,, KOTA, RAJASTHAN"
390555,"NEW LOOK SR. SEC. SCHOOL, NAYA NOHRA, BARAN ROAD, KOTA, RAJASTHAN"
390617,"CENTRAL PUBLIC SR. SEC. SCHOOL, NEW BHUPALPURA, UDAIPUR (RAJ.), UDAIPUR, RAJASTHAN"
390618,"THE STUDY BADI VILLAGE UDAIPUR RAJASTHAN, THE STUDY BADI VILLAGE UDAIPUR RAJASTHAN, UDAIPUR, RAJASTHAN"
390712,"ARYA PUBLIC SCHOOL MALVIYA NAGAR ALWAR, MALVIYA NAGAR BLOCK-A , ALWAR, ALWAR, RAJASTHAN"
390713,"SRI GURU HARKISHAN PUBLIC SCHOOL ALWAR, VASANT VIHAR, SCHEME NO.3 ALWAR, ALWAR, RAJASTHAN"
390807,"KENDRIYA VIDYALAYA BARAN, NH 76 KOTA ROAD BAMBULIYA, BARAN, RAJASTHAN"
391005,"JASWANT VIDHYA BHAWAN SANSTHAN SR. SEC. SCHOOL, INFRONT OF LOHAGARH STADIUM JASWANT NAGAR BHARATPUR, BHARATPUR, RAJASTHAN"
391006,"DPS BHARATPUR, NH21 LUDHAWAI TOLL PLAZA SEWAR BHARATPUR, BHARATPUR, RAJASTHAN"
391007,"SANT KIRPAL SR.SEC.SCHOOL, KAKAJI KOTHI KE SAMNE LAXMI NAGAR BHARATPUR, BHARATPUR, RAJASTHAN"
391103,"ST. ANSLEMS SR. SEC. SCHOOL BHILWARA, ST ANSELMS SR SEC SCHOOL, BHILWARA, RAJASTHAN"
391203,"BIRLA SHIKSHA KENDRA, P.O. CEMENT FACTORY, MADHAV NAGAR, CHANDERIA, CHITTORGARH, CHITTORGARH, RAJASTHAN"
391303,"SMT. KESHAR DEVI SOTI SR. SEC. ADARSH VIDYA MANDIR, CHURU, OPPOSITE KRISHI UPAJ MANDI, RATANGARH ROAD, CHURU, CHURU, RAJASTHAN"
390425,"CENTRAL ACADEMY SCHOOL, KH.NO.462/2 DHINANA KI DHANI PAL BYPASS JODHPUR PAL VILLAGE OPP ASHAPURNA ENCLAVE, JODHPUR, RAJASTHAN"
390429,"ST. ANNES SR. SEC. SCHOOL, ST. ANNES SR. SEC. SCHOOL SECTOR-B SARASWATI NAGAR, JODHPUR, RAJASTHAN"
390430,"THE UMMED SCHOOL, 59/1 OPP MEGA AWAS YOJNA ANGANWA ROAD SURPURA BYEPASS, JODHPUR, RAJASTHAN"
392403,"ST. ANSLEM''S SCHOOL, RICCO COLONY, ABU ROAD, SIROHI, RAJASTHAN"
392404,"H. G. INTERNATIONAL SCHOOL, NEAR JAIN TEMPLE, MANPUR, ABU ROAD, SIROHI-RAJASTHAN, SIROHI, RAJASTHAN"
410403,"GURUKSHETRA PUBLIC SCHOOL, GURUKSHETRA PUBLIC SCHOOL, VAIYAVOOR ROAD, KANCHIPURAM, KANCHIPURAM, TAMIL NADU"
410914,"SRI VIDYA MANDIR H S S KONDALAMPATTY SALEM TN, SRI VIDYA MANDIR HR SECONDARY SCHOOL CALICUT MAIN ROAD KONDALAMPATTY SALEM TAMILNADU, SALEM, TAMIL NADU"
410915,"TAGORE PUBLIC SCH DEVIYAKURICHI ATTUR SALEM TN, TAGORE PUBLIC SCHOOL DEVIYAKURICHI PO THALAIVASAL ATTUR SALEM TAMILNADU, SALEM,TAMIL NADU"
410131,"PADMA SESHADRI BALA BHAVAN SR SEC SCHOOL, 29 ALAGIRISAMY SLAI KK NAGAR CHENNAI-600078, CHENNAI, TAMIL NADU"
410132,"SRI RAM DAYAL KHEMKA VIVEKANANDA VIDYALYA JUNIOR COLLEGE, NO.9 ELLAIAMMAN KOIL STREET THIRUVOTTRIYUR CHENNAI-600 019, CHENNAI,TAMIL NADU"
410133,"D A V GIRLS SR SEC SCHOOL LLOYDS ROAD CHENNAI TN, D A V GIRLS SR SEC SCHOOL 182 LLOYDS ROAD GOPALAPURAM CHENNAI TAMIL NADU,CHENNAI, TAMIL NADU"
410134,"SHERWOOD HALL SENIOR SECONDARY SCHOOL, NO.7 , HARINGTON ROAD, 13TH AVENE, CHETPET, CHENNAI, TAMIL NADU"
410213,"VIVEKAM SR SEC SCHOOL, NO.345 THUDIYALUR ROAD NEAR KGISL SARAVANAMPATTI COIMBATORE - 641035, COIMBATORE, TAMIL NADU"
412905,"SKP VANITHA INTERNATIONAL SCHOOL, CHINNAKANGIYANNUR SOMASIPADI POST TIRUVANNAMALAI, TIRUVANNAMALAI, TAMIL NADU"
412207,"SRI GURUKULAM SEC SCHOOL, NALLUR VILLAGE & POST, HOSUR, NEAR UPKAR LAYOUT, KRISHNAGIRI, TAMIL NADU, KRISHNAGIRI, TAMIL NADU"
412208,"BHARAT INT SCHOOL, BHARAT INTERNATIONAL SENIOR SECONDARY SCHOOL (CBSE) SUBEDHAR MEDU CHENNAI SALAI OPP.TO PETROL BUNKKRISHNAGIRI., KRISHNAGIRI, TAMIL NADU"
411312,"ROSE MARY PUBLIC SCHOOL, TUTICORIN MAIN ROAD V M CHATRAM TIRUNELVELI - 627011, TIRUNELVELI, TAMIL NADU"
411505,"CEEDEEYES D A V PUB SCH AMMAPETTAI KANCHI DT TN, CEEDEEYES PUBLIC SCHOOL NO.360 CEE DEE YES CHENNAIPATTINAM NELLIKUPPAM ROADAMMAPETTAI CHENGALPATTU DIST TAMILNADU, CHENGALPET, TAMIL NADU"
412206,"CAMBRIDGE PUB E-SCHOOL, SAVLUR X ROAD KAVERIPATTINAM KRISHNAGIRI, KRISHNAGIRI, TAMIL NADU"
420146,"VIP''S INTERNATIONAL SCHOOL,CHANDRAYANGUTTA BRANCH, 8-2-45/2 PLOT NO, 152 AND 153 AIRPORT ROAD , CHANDRAYANGUTTA,HYDERABAD/SECUNDERABAD, TELANGANA"
421702,"CARMEL HIGH SCHOOL, H.NO. 1-234 , BEHIND DCP OFFCE, MARUTHI NAGAR, MCC, MANCHERIAL, MANCHERIAL, TELANGANA"
421906,"THE CREEK PLANET SCHOOL, SY. NO. 166/19, NEAR ORR - BOWRAMPET, DUNDIGAL - GANDIMAISAMMA MANDAL, MEDCHAL, MALKAJGIRI, TELANGANA,HYDERABAD - 500043, MEDCHAL, TELANGANA"
421907,"ACADEMIC HEIGHTS PUBLIC SCHOOL, SURVEY NO. 99,100,100/B 128,129 & 130,VILLAGE_- MALLAMPET DUNDIGAL GANDIMAISAMMA MANDAL, DISTRICT-MEDCHAL- MALKAJGIRI,TELANGANA, MEDCHAL, TELANGANA"
422003,"THE VIPASYA SCHOOL, WARD NO-40 CHERLAPALLY NALGONDA TELANGANA NALGONDA 508001, NALGONDA, TELANGANA"
422004,"THE NALGONDA PUBLIC SCHOOL, HNO.: 6-2-907, MEERBAGH COLONY, HYD ROAD, NALGONDA - 508001., NALGONDA, TELANGANA"
420607,"PIONEERS SCHOOL, 3-37/1 S.P. OFFICE/MANJEERA ROAD CHINTALAPALLE SANGAREDDY TELANGANA 502001, SANGAREDDY, TELANGANA"
420707,"CHAITANYA CENTRAL SCHOOL, SARASWATHI TEMPLE ROAD, YENUGONDA,, MAHBUBNAGAR, TELANGANA"
421201,"SR VIDYANIKETHAN, VEERAPURAM GADWAL PUDUR ROAD, GADWAL, TELANGANA"
421202,"MONTESSORI HIGH SCHOOL, MONTESSORI HIGH SCHOOL D.NO. 15-83 ALAMPUR VILLAGE JOGULAMBA GADWAL DIST. TELANGANA - 509152, GADWAL,TELANGANA"
421402,"GITANJALI HIGH SCHOOL, GITANJALI HIGH SCHOOL VIKAS NAGAR SIDDIPET ROAD JANGAON-506167, JANGAON, TELANGANA"
430107,"HINDI HIGHER SECONDARY SCHOOL, ABHOYNAGAR AGARTALA, AGARTALA, TRIPURA"
440417,"THE SHRI RAM UNIVERSAL SCHOOL, THE SHRI RAM UNIVERSAL SCHOOL, BHOPURA LONI ROAD, INDRAPRASTHA YOJANA, GHAZIABAD 201102,GHAZIABAD, UTTAR PRADESH"
